,ticker,eps,dividend,tcl,tse,stable,total_cash,total_current_asset
72,PROSY,,0.0034,"
2022-03-31    4.413000e+09
2021-03-31    4.007000e+09
2020-03-31    2.147000e+09
2019-03-31    1.575000e+09
Name: Total Current Liabilities, dtype: float64","
2022-03-31    5.042100e+10
2021-03-31    4.306900e+10
2020-03-31    2.910000e+10
2019-03-31    2.725000e+10
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    0.087523
2021-03-31    0.093037
2020-03-31    0.073780
2019-03-31    0.057798
dtype: float64","
2022-03-31    9.646000e+09
2021-03-31    3.571000e+09
2020-03-31    4.181000e+09
2019-03-31    2.135000e+09
Name: Cash, dtype: float64","
2022-03-31    1.526500e+10
2021-03-31    7.145000e+09
2020-03-31    9.109000e+09
2019-03-31    9.970000e+09
Name: Total Current Assets, dtype: float64"
73,BOE.L,-0.290066676,,"
2021-12-31    8.199200e+10
2020-12-31    8.728000e+10
2019-12-31    9.731200e+10
2018-12-31    8.159000e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -1.499900e+10
2020-12-31   -1.831600e+10
2019-12-31   -8.617000e+09
2018-12-31    3.390000e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31     -5.466498
2020-12-31     -4.765233
2019-12-31    -11.293025
2018-12-31    240.678466
dtype: float64","
2021-12-31    8.052000e+09
2020-12-31    7.752000e+09
2019-12-31    9.485000e+09
2018-12-31    7.637000e+09
Name: Cash, dtype: float64","
2021-12-31    1.086660e+11
2020-12-31    1.216420e+11
2019-12-31    1.022290e+11
2018-12-31    8.783000e+10
Name: Total Current Assets, dtype: float64"
74,STRR,-1.063829787,,"
2021-12-31    27821000.0
2020-12-31    42993000.0
2019-12-31    44476000.0
2018-12-31    13217000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    16754000.0
2020-12-31    18429000.0
2019-12-31    21095000.0
2018-12-31    25800000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.660559
2020-12-31    2.332899
2019-12-31    2.108367
2018-12-31    0.512287
dtype: float64","
2021-12-31    4538000.0
2020-12-31    3225000.0
2019-12-31    1747000.0
2018-12-31    1545000.0
Name: Cash, dtype: float64","
2021-12-31    31863000.0
2020-12-31    48936000.0
2019-12-31    29548000.0
2018-12-31    21194000.0
Name: Total Current Assets, dtype: float64"
75,RCI,1.263116984,0.0347,"
2021-12-31    8.619000e+09
2020-12-31    6.586000e+09
2019-12-31    5.964000e+09
2019-01-01    6.971000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.053200e+10
2020-12-31    9.573000e+09
2019-12-31    9.416000e+09
2019-01-01    8.156000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.818363
2020-12-31    0.687977
2019-12-31    0.633390
2019-01-01    0.854708
dtype: float64","
2021-12-31    7.150000e+08
2020-12-31    2.484000e+09
2019-12-31    4.940000e+08
2019-01-01    4.050000e+08
Name: Cash, dtype: float64","
2021-12-31    5.829000e+09
2020-12-31    6.929000e+09
2019-12-31    5.117000e+09
2019-01-01    4.865000e+09
Name: Total Current Assets, dtype: float64"
76,IKTSY,,0.0278,"
2021-12-31    1.265600e+09
2020-12-31    7.512000e+08
2019-12-31    9.000000e+08
2018-12-31    7.427000e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.082000e+09
2020-12-31    9.750000e+08
2019-12-31    9.559000e+08
2018-12-31    8.740000e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.169686
2020-12-31    0.770462
2019-12-31    0.941521
2018-12-31    0.849771
dtype: float64","
2021-12-31    265900000.0
2020-12-31    203900000.0
2019-12-31    227400000.0
2018-12-31    206900000.0
Name: Cash, dtype: float64","
2021-12-31    963300000.0
2020-12-31    865100000.0
2019-12-31    960100000.0
2018-12-31    929300000.0
Name: Total Current Assets, dtype: float64"
77,PHT,,0.1159,"
2022-03-31     2236904.0
2021-03-31    11650238.0
2020-03-31     2079005.0
2019-03-31     4820167.0
Name: Total Current Liabilities, dtype: float64","
2022-03-31    261909789.0
2021-03-31    279865148.0
2020-03-31    211861378.0
2019-03-31    289556388.0
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    0.008541
2021-03-31    0.041628
2020-03-31    0.009813
2019-03-31    0.016647
dtype: float64","
2022-03-31       18686.0
2021-03-31    13805132.0
2020-03-31     1815431.0
2019-03-31      846625.0
Name: Cash, dtype: float64","
2022-03-31     6886010.0
2021-03-31    20851513.0
2020-03-31    11145426.0
2019-03-31    10273714.0
Name: Total Current Assets, dtype: float64"
78,SWK,1.228159285,0.0404,"
2022-01-01    8.767400e+09
2021-01-02    4.558300e+09
2019-12-28    4.405700e+09
2018-12-29    4.001600e+09
Name: Total Current Liabilities, dtype: float64","
2022-01-01    1.097020e+10
2021-01-02    9.689300e+09
2019-12-28    7.636300e+09
2018-12-29    7.086200e+09
Name: Total Stockholder Equity, dtype: float64","
2022-01-01    0.799201
2021-01-02    0.470447
2019-12-28    0.576942
2018-12-29    0.564703
dtype: float64","
2022-01-01    1.423000e+08
2021-01-02    1.241900e+09
2019-12-28    2.977000e+08
2018-12-29    2.887000e+08
Name: Cash, dtype: float64","
2022-01-01    8.526400e+09
2021-01-02    6.036000e+09
2019-12-28    4.456600e+09
2018-12-29    4.569400e+09
Name: Total Current Assets, dtype: float64"
79,RHHBY,,0.0298,"
2021-12-31    3.841600e+10
2020-12-31    2.540100e+10
2019-12-31    2.411900e+10
2018-12-31    2.303300e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.448900e+10
2020-12-31    3.634100e+10
2019-12-31    3.274700e+10
2018-12-31    2.762200e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.568704
2020-12-31    0.698963
2019-12-31    0.736525
2018-12-31    0.833864
dtype: float64","
2021-12-31    6.850000e+09
2020-12-31    5.727000e+09
2019-12-31    6.075000e+09
2018-12-31    6.681000e+09
Name: Cash, dtype: float64","
2021-12-31    3.562700e+10
2020-12-31    3.294200e+10
2019-12-31    3.125400e+10
2018-12-31    3.224400e+10
Name: Total Current Assets, dtype: float64"
80,POWRU,,,,,,,
81,SLAB,8.133333333,,"
2022-01-01    668827000.0
2021-01-02    284498000.0
2019-12-28    137701000.0
2018-12-29    144845000.0
Name: Total Current Liabilities, dtype: float64","
2022-01-01    2.212424e+09
2021-01-02    1.199841e+09
2019-12-28    1.115051e+09
2018-12-29    1.067290e+09
Name: Total Stockholder Equity, dtype: float64","
2022-01-01    0.302305
2021-01-02    0.237113
2019-12-28    0.123493
2018-12-29    0.135713
dtype: float64","
2022-01-01    1.074623e+09
2021-01-02    2.027200e+08
2019-12-28    2.271460e+08
2018-12-29    1.970430e+08
Name: Cash, dtype: float64","
2022-01-01    2.238573e+09
2021-01-02    9.758210e+08
2019-12-28    9.438590e+08
2018-12-29    8.266380e+08
Name: Total Current Assets, dtype: float64"
82,BSFC,-1.290322581,,"
2021-12-31     6792069.0
2020-12-31     7256784.0
2019-12-31    14566386.0
2018-12-31    14300832.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    8906968.0
2020-12-31     -19723.0
2019-12-31    -161684.0
2018-12-31    -446762.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31      0.762557
2020-12-31   -367.935101
2019-12-31    -90.091697
2018-12-31    -32.009956
dtype: float64","
2021-12-31    1155513.0
2020-12-31      55644.0
2019-12-31     153904.0
2018-12-31      13143.0
Name: Cash, dtype: float64","
2021-12-31     9631546.0
2020-12-31     4729725.0
2019-12-31    11780300.0
2018-12-31    13153895.0
Name: Total Current Assets, dtype: float64"
83,GOVXW,,,,,,,
84,TEY.F,1.658442982,0.0057,"
2021-12-31    805120000.0
2020-12-31    700871000.0
2019-12-31    539029000.0
2018-12-31    476287000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.562444e+09
2020-12-31    2.207018e+09
2019-12-31    1.480158e+09
2018-12-31    1.522354e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.314200
2020-12-31    0.317565
2019-12-31    0.364170
2018-12-31    0.312862
dtype: float64","
2021-12-31    1.122199e+09
2020-12-31    9.141210e+08
2019-12-31    7.739240e+08
2018-12-31    9.267520e+08
Name: Cash, dtype: float64","
2021-12-31    2.576227e+09
2020-12-31    2.415434e+09
2019-12-31    1.658884e+09
2018-12-31    1.732482e+09
Name: Total Current Assets, dtype: float64"
85,MEGL,,,"
2021-12-31    16535161.0
2020-12-31    12410405.0
2019-12-31    19632520.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    5508863.0
2020-12-31    3930239.0
2019-12-31    3480614.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    3.001556
2020-12-31    3.157672
2019-12-31    5.640534
dtype: float64","
2021-12-31    11686838.0
2020-12-31     7878960.0
2019-12-31    15666178.0
Name: Cash, dtype: float64","
2021-12-31    19791592.0
2020-12-31    13311770.0
2019-12-31    19132031.0
Name: Total Current Assets, dtype: float64"
86,CION,0.545661235,0.1376,"
2021-12-31    29798000.0
2020-12-31    16583000.0
2019-12-31    21244000.0
2018-12-31    34575000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    930512000.0
2020-12-31    878256000.0
2019-12-31    952563000.0
2018-12-31    979271000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.032023
2020-12-31    0.018882
2019-12-31    0.022302
2018-12-31    0.035307
dtype: float64","
2021-12-31     3774000.0
2020-12-31    19914000.0
2019-12-31     6135000.0
2018-12-31    17579000.0
Name: Cash, dtype: float64","
2021-12-31    28643000.0
2020-12-31    45424000.0
2019-12-31    45320000.0
2018-12-31    41151000.0
Name: Total Current Assets, dtype: float64"
87,JCI,2.166666667,0.024600001,"
2021-09-30    9.098000e+09
2020-09-30    8.248000e+09
2019-09-30    9.070000e+09
2018-09-30    1.125000e+10
Name: Total Current Liabilities, dtype: float64","
2021-09-30    1.756200e+10
2020-09-30    1.744700e+10
2019-09-30    1.976600e+10
2018-09-30    2.116400e+10
Name: Total Stockholder Equity, dtype: float64","
2021-09-30    0.518050
2020-09-30    0.472746
2019-09-30    0.458869
2018-09-30    0.531563
dtype: float64","
2021-09-30    1.336000e+09
2020-09-30    1.951000e+09
2019-09-30    2.805000e+09
2018-09-30    1.850000e+08
Name: Cash, dtype: float64","
2021-09-30    9.998000e+09
2020-09-30    1.005300e+10
2019-09-30    1.239300e+10
2018-09-30    1.182300e+10
Name: Total Current Assets, dtype: float64"
88,GENE,,,"
2022-06-30    3811719.0
2021-06-30    1405381.0
2020-06-30    1397572.0
2019-06-30    1492990.0
Name: Total Current Liabilities, dtype: float64","
2022-06-30    16431071.0
2021-06-30    21533035.0
2020-06-30    13992607.0
2019-06-30     1771206.0
Name: Total Stockholder Equity, dtype: float64","
2022-06-30    0.231982
2021-06-30    0.065266
2020-06-30    0.099879
2019-06-30    0.842923
dtype: float64","
2022-06-30    11731325.0
2021-06-30    20902282.0
2020-06-30    14214160.0
2019-06-30     2131741.0
Name: Cash, dtype: float64","
2022-06-30    14716800.0
2021-06-30    22236114.0
2020-06-30    15192749.0
2019-06-30     3195672.0
Name: Total Current Assets, dtype: float64"
89,LEN,1.155301094,0.0189,"
2021-11-30    4.031160e+09
2020-11-30    1.381009e+09
2019-11-30    1.414620e+09
2018-11-30    1.715207e+09
Name: Total Current Liabilities, dtype: float64","
2021-11-30    2.081642e+10
2020-11-30    1.799486e+10
2019-11-30    1.594952e+10
2018-11-30    1.458154e+10
Name: Total Stockholder Equity, dtype: float64","
2021-11-30    0.193653
2020-11-30    0.076745
2019-11-30    0.088694
2018-11-30    0.117629
dtype: float64","
2021-11-30    2.754723e+09
2020-11-30    2.746867e+09
2019-11-30    1.211883e+09
2018-11-30    1.369973e+09
Name: Cash, dtype: float64","
2021-11-30    2.510286e+10
2020-11-30    2.260869e+10
2019-11-30    2.220229e+10
2018-11-30    2.128492e+10
Name: Total Current Assets, dtype: float64"
90,NERV,-15.41666667,,"
2021-12-31    2818954.0
2020-12-31    3160252.0
2019-12-31    6629068.0
2018-12-31    3609198.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31     7975643.0
2020-12-31    52662601.0
2019-12-31    27779543.0
2018-12-31    90264769.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.353445
2020-12-31    0.060009
2019-12-31    0.238631
2018-12-31    0.039985
dtype: float64","
2021-12-31    60755080.0
2020-12-31    25356952.0
2019-12-31    21412623.0
2018-12-31    50234871.0
Name: Cash, dtype: float64","
2021-12-31    62201439.0
2020-12-31    27440216.0
2019-12-31    47136626.0
2018-12-31    90018360.0
Name: Total Current Assets, dtype: float64"
91,AA,-8.610421836,0.0096,"
2021-12-31    3.223000e+09
2020-12-31    2.761000e+09
2019-12-31    2.563000e+09
2018-12-31    2.919000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    4.672000e+09
2020-12-31    3.311000e+09
2019-12-31    4.112000e+09
2018-12-31    5.618000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.689854
2020-12-31    0.833887
2019-12-31    0.623298
2018-12-31    0.519580
dtype: float64","
2021-12-31    1.814000e+09
2020-12-31    1.607000e+09
2019-12-31    8.790000e+08
2018-12-31    1.113000e+09
Name: Cash, dtype: float64","
2021-12-31    5.026000e+09
2020-12-31    4.520000e+09
2019-12-31    3.530000e+09
2018-12-31    4.328000e+09
Name: Total Current Assets, dtype: float64"
92,FOXW,,,"
2021-12-31    1342352.0
2020-12-31     134499.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -6889565.0
2020-12-31      18643.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.194838
2020-12-31    7.214450
dtype: float64","
2021-12-31    41574.0
2020-12-31     2966.0
Name: Cash, dtype: float64","
2021-12-31    65361.0
2020-12-31     2966.0
Name: Total Current Assets, dtype: float64"
93,TCDA,0.638579256,,"
2021-12-31    29480000.0
2020-12-31    34258000.0
2019-12-31    39763000.0
2018-12-31    14804000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31       218000.0
2020-12-31    108871000.0
2019-12-31    263883000.0
2018-12-31    194525000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    135.229358
2020-12-31      0.314666
2019-12-31      0.150684
2018-12-31      0.076103
dtype: float64","
2021-12-31     21113000.0
2020-12-31    137857000.0
2019-12-31     18574000.0
2018-12-31     37172000.0
Name: Cash, dtype: float64","
2021-12-31    145536000.0
2020-12-31    314015000.0
2019-12-31    312742000.0
2018-12-31    244347000.0
Name: Total Current Assets, dtype: float64"
94,AAME,,0.0067,"
2021-12-31    49587000.0
2020-12-31    53543000.0
2019-12-31    49623000.0
2018-12-31    44322000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    141231000.0
2020-12-31    145005000.0
2019-12-31    118339000.0
2018-12-31    101317000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.351106
2020-12-31    0.369249
2019-12-31    0.419329
2018-12-31    0.437459
dtype: float64","
2021-12-31    24753000.0
2020-12-31    19319000.0
2019-12-31    12893000.0
2018-12-31    12630000.0
Name: Cash, dtype: float64","
2021-12-31    67128000.0
2020-12-31    75917000.0
2019-12-31    58162000.0
2018-12-31    53963000.0
Name: Total Current Assets, dtype: float64"
95,BYTS,,,"
2021-12-31    204589.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -18008492.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.011361
dtype: float64","
2021-12-31    1663104.0
Name: Cash, dtype: float64","
2021-12-31    2235354.0
Name: Total Current Assets, dtype: float64"
96,DAR,2.404494382,,"
2022-01-01    752684000.0
2021-01-02    675305000.0
2019-12-28    688339000.0
2018-12-29    540498000.0
Name: Total Current Liabilities, dtype: float64","
2022-01-01    3.280960e+09
2021-01-02    2.891909e+09
2019-12-28    2.565819e+09
2018-12-29    2.273048e+09
Name: Total Stockholder Equity, dtype: float64","
2022-01-01    0.229410
2021-01-02    0.233515
2019-12-28    0.268273
2018-12-29    0.237786
dtype: float64","
2022-01-01     68906000.0
2021-01-02     81617000.0
2019-12-28     72935000.0
2018-12-29    107262000.0
Name: Cash, dtype: float64","
2022-01-01    1.089014e+09
2021-01-02    9.869940e+08
2019-12-28    9.172880e+08
2018-12-29    8.979420e+08
Name: Total Current Assets, dtype: float64"
97,NMTR,0.74829932,,"
2021-12-31     8457070.0
2020-12-31     6848462.0
2019-12-31    14910830.0
2018-12-31    10113252.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    41603313.0
2020-12-31    32142113.0
2019-12-31    -9614014.0
2018-12-31    -3659064.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.203279
2020-12-31    0.213068
2019-12-31   -1.550947
2018-12-31   -2.763890
dtype: float64","
2021-12-31    46993285.0
2020-12-31    37851388.0
2019-12-31     4592932.0
2018-12-31     5728900.0
Name: Cash, dtype: float64","
2021-12-31    49985233.0
2020-12-31    38926975.0
2019-12-31     5222984.0
2018-12-31     6413513.0
Name: Total Current Assets, dtype: float64"
98,CCI,1.479713604,0.048899997,"
2021-12-31    2.026000e+09
2020-12-31    1.969000e+09
2019-12-31    1.920000e+09
2018-12-31    1.506000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    8.258000e+09
2020-12-31    9.461000e+09
2019-12-31    1.048900e+10
2018-12-31    1.157100e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.245338
2020-12-31    0.208118
2019-12-31    0.183049
2018-12-31    0.130153
dtype: float64","
2021-12-31    292000000.0
2020-12-31    232000000.0
2019-12-31    196000000.0
2018-12-31    277000000.0
Name: Cash, dtype: float64","
2021-12-31    1.254000e+09
2020-12-31    1.104000e+09
2019-12-31    1.204000e+09
2018-12-31    1.229000e+09
Name: Total Current Assets, dtype: float64"
99,EVOJW,,,,,,,
100,AVAN,,,"
2021-12-31    571483.0
2020-12-31      5443.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -48145286.0
2020-12-31   -94704334.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.011870
2020-12-31   -0.000057
dtype: float64","
2021-12-31      67132.0
2020-12-31    1194821.0
Name: Cash, dtype: float64","
2021-12-31     442756.0
2020-12-31    1215770.0
Name: Total Current Assets, dtype: float64"
