,ticker,eps,dividend,tcl,tse,stable,total_cash,total_current_asset
1805,PUMP,-9.311926606,,"
2021-12-31    173785000.0
2020-12-31    104163000.0
2019-12-31    232966000.0
2018-12-31    352760000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    826302000.0
2020-12-31    870771000.0
2019-12-31    969305000.0
2018-12-31    797355000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.210317
2020-12-31    0.119622
2019-12-31    0.240343
2018-12-31    0.442413
dtype: float64","
2021-12-31    111918000.0
2020-12-31     68772000.0
2019-12-31    149036000.0
2018-12-31    132700000.0
Name: Cash, dtype: float64","
2021-12-31    251064000.0
2020-12-31    167726000.0
2019-12-31    375591000.0
2018-12-31    349257000.0
Name: Total Current Assets, dtype: float64"
1806,FLGC,1.014492754,,"
2021-12-31    6119000.0
2020-12-31    2743000.0
2019-12-31    2232000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    77166000.0
2020-12-31    16363000.0
2019-12-31    -1294000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.079297
2020-12-31    0.167634
2019-12-31   -1.724884
dtype: float64","
2021-12-31    37614000.0
2020-12-31    15523000.0
2019-12-31      140000.0
Name: Cash, dtype: float64","
2021-12-31    47943000.0
2020-12-31    17634000.0
2019-12-31      461000.0
Name: Total Current Assets, dtype: float64"
1807,SPCMU,,,,,,,
1808,ERJ,,,"
2021-12-31    1.578678e+10
2020-12-31    1.262140e+10
2019-12-31    2.573994e+10
2018-12-31    1.173480e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.488713e+10
2020-12-31    1.456032e+10
2019-12-31    1.417898e+10
2018-12-31    1.490126e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.060431
2020-12-31    0.866835
2019-12-31    1.815360
2018-12-31    0.787504
dtype: float64","
2021-12-31    1.014720e+10
2020-12-31    9.786142e+09
2019-12-31    3.446986e+09
2018-12-31    4.963041e+09
Name: Cash, dtype: float64","
2021-12-31    3.279016e+10
2020-12-31    3.181886e+10
2019-12-31    3.454865e+10
2018-12-31    2.739839e+10
Name: Total Current Assets, dtype: float64"
1809,WSBF,0.904411765,0.048,"
2021-12-31    1.244611e+09
2020-12-31    1.231976e+09
2019-12-31    1.082018e+09
2018-12-31    1.044657e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    432773000.0
2020-12-31    413118000.0
2019-12-31    393686000.0
2018-12-31    399679000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    2.875898
2020-12-31    2.982141
2019-12-31    2.748429
2018-12-31    2.613740
dtype: float64","
2021-12-31    376722000.0
2020-12-31     94767000.0
2019-12-31     74300000.0
2018-12-31     86101000.0
Name: Cash, dtype: float64","
2021-12-31    722081000.0
2020-12-31    543259000.0
2019-12-31    322689000.0
2018-12-31    247053000.0
Name: Total Current Assets, dtype: float64"
1810,AMTX,0.103092784,,"
2021-12-31     65330000.0
2020-12-31    102235000.0
2019-12-31     57819000.0
2018-12-31     42579000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -120239000.0
2020-12-31   -184745000.0
2019-12-31   -154373000.0
2018-12-31   -110843000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.543335
2020-12-31   -0.553384
2019-12-31   -0.374541
2018-12-31   -0.384138
dtype: float64","
2021-12-31    7751000.0
2020-12-31     592000.0
2019-12-31     656000.0
2018-12-31    1188000.0
Name: Cash, dtype: float64","
2021-12-31    20693000.0
2020-12-31     8683000.0
2019-12-31    12576000.0
2018-12-31    10311000.0
Name: Total Current Assets, dtype: float64"
1811,TLYS,0.41322314,,"
2022-01-29    136167000.0
2021-01-30    134191000.0
2020-02-01    145266000.0
2019-02-02     97259000.0
Name: Total Current Liabilities, dtype: float64","
2022-01-29    174713000.0
2021-01-30    160622000.0
2020-02-01    159901000.0
2019-02-02    163327000.0
Name: Total Stockholder Equity, dtype: float64","
2022-01-29    0.779375
2021-01-30    0.835446
2020-02-01    0.908475
2019-02-02    0.595486
dtype: float64","
2022-01-29    42201000.0
2021-01-30    76184000.0
2020-02-01    70137000.0
2019-02-02    68160000.0
Name: Cash, dtype: float64","
2022-01-29    227978000.0
2021-01-30    211731000.0
2020-02-01    208864000.0
2019-02-02    217141000.0
Name: Total Current Assets, dtype: float64"
1812,BTMDW,,,,,,,
1813,VTWRF,,0.0191,"
2022-03-31    733800000.0
2021-03-31    604900000.0
Name: Total Current Liabilities, dtype: float64","
2022-03-31    5.363700e+09
2021-03-31    5.294300e+09
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    0.136809
2021-03-31    0.114255
dtype: float64","
2022-03-31    21700000.0
2021-03-31    22100000.0
Name: Cash, dtype: float64","
2022-03-31    660300000.0
2021-03-31    499100000.0
Name: Total Current Assets, dtype: float64"
1814,AON,1.130943102,0.0073,"
2021-12-31    1.907300e+10
2020-12-31    1.743300e+10
2019-12-31    1.557100e+10
2018-12-31    1.329600e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.061000e+09
2020-12-31    3.495000e+09
2019-12-31    3.375000e+09
2018-12-31    4.151000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    17.976437
2020-12-31     4.987983
2019-12-31     4.613630
2018-12-31     3.203084
dtype: float64","
2021-12-31    496800000.0
2020-12-31    842200000.0
2019-12-31    735500000.0
2018-12-31    618900000.0
Name: Cash, dtype: float64","
2021-12-31    1.903200e+10
2020-12-31    1.868400e+10
2019-12-31    1.647600e+10
2018-12-31    1.437200e+10
Name: Total Current Assets, dtype: float64"
1815,TRMD,0.251889169,0.1083,"
2021-12-31    307193000.0
2020-12-31    196708000.0
2019-12-31    194941000.0
2018-12-31    167116000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.052180e+09
2020-12-31    1.017469e+09
2019-12-31    1.007687e+09
2018-12-31    8.472110e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.291959
2020-12-31    0.193331
2019-12-31    0.193454
2018-12-31    0.197254
dtype: float64","
2021-12-31    144844000.0
2020-12-31     89514000.0
2019-12-31     56847000.0
2018-12-31    124088000.0
Name: Cash, dtype: float64","
2021-12-31    363319000.0
2020-12-31    243659000.0
2019-12-31    215913000.0
2018-12-31    269302000.0
Name: Total Current Assets, dtype: float64"
1816,PCSA,1.295143213,,"
2021-12-31     971020.0
2020-12-31    1220952.0
2019-12-31    1191564.0
2018-12-31     645704.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    25485100.0
2020-12-31    22939478.0
2019-12-31     8012550.0
2018-12-31     9701018.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.038101
2020-12-31    0.053225
2019-12-31    0.148712
2018-12-31    0.066560
dtype: float64","
2021-12-31    16497581.0
2020-12-31    15416224.0
2019-12-31      691536.0
2018-12-31     1740961.0
Name: Cash, dtype: float64","
2021-12-31    18327151.0
2020-12-31    16202686.0
2019-12-31     1007141.0
2018-12-31     2020376.0
Name: Total Current Assets, dtype: float64"
1817,BFAC,,,"
2021-12-31    149736.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -18333595.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.008167
dtype: float64","
2021-12-31    925758.0
Name: Cash, dtype: float64","
2021-12-31    1363743.0
Name: Total Current Assets, dtype: float64"
1818,GBBKW,,,,,,,
1819,GRDDY,,0.0071,"
2021-12-31    773046000.0
2020-12-31    427300000.0
2019-12-31    454282000.0
2018-12-31    306059000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    5.187777e+09
2020-12-31    5.019941e+09
2019-12-31    4.522682e+09
2018-12-31    4.257546e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.149013
2020-12-31    0.085121
2019-12-31    0.100445
2018-12-31    0.071886
dtype: float64","
2021-12-31    8.954860e+08
2020-12-31    1.412199e+09
2019-12-31    9.140540e+08
2018-12-31    6.031580e+08
Name: Cash, dtype: float64","
2021-12-31    1.679158e+09
2020-12-31    2.264093e+09
2019-12-31    1.628783e+09
2018-12-31    1.237615e+09
Name: Total Current Assets, dtype: float64"
1820,SANB,,,"
2022-06-30    795846.0
2021-06-30    386506.0
Name: Total Current Liabilities, dtype: float64","
2022-06-30   -7675260.0
2021-06-30      13220.0
Name: Total Stockholder Equity, dtype: float64","
2022-06-30    -0.10369
2021-06-30    29.23646
dtype: float64","
2022-06-30    252431.0
2021-06-30    311173.0
Name: Cash, dtype: float64","
2022-06-30    515495.0
2021-06-30    399726.0
Name: Total Current Assets, dtype: float64"
1821,SILO,,,"
2021-12-31    490039.0
2020-12-31    141723.0
2019-12-31    116737.0
2018-12-31     47975.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    9062266.0
2020-12-31    1280695.0
2019-12-31     -22892.0
2018-12-31     407442.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.054075
2020-12-31    0.110661
2019-12-31   -5.099467
2018-12-31    0.117747
dtype: float64","
2021-12-31    9837001.0
2020-12-31    1128389.0
2019-12-31     111752.0
2018-12-31     336679.0
Name: Cash, dtype: float64","
2021-12-31    10402320.0
2020-12-31     1426664.0
2019-12-31      493845.0
2018-12-31      625977.0
Name: Total Current Assets, dtype: float64"
1822,GPK,1.923076923,0.0176,"
2021-12-31    2.049000e+09
2020-12-31    1.856000e+09
2019-12-31    1.198700e+09
2018-12-31    1.172300e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.891000e+09
2020-12-31    1.424000e+09
2019-12-31    1.570200e+09
2018-12-31    1.579500e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.083554
2020-12-31    1.303371
2019-12-31    0.763406
2018-12-31    0.742197
dtype: float64","
2021-12-31    172000000.0
2020-12-31    179000000.0
2019-12-31    152900000.0
2018-12-31     70500000.0
Name: Cash, dtype: float64","
2021-12-31    2.502000e+09
2020-12-31    2.020000e+09
2019-12-31    1.805600e+09
2018-12-31    1.763800e+09
Name: Total Current Assets, dtype: float64"
1823,RHMB.F,,,,,,,
1824,AFKS.ME,0.027624309,0.0232,"
2021-12-31    7.264560e+11
2020-12-31    4.887390e+11
2019-12-31    4.997140e+11
2018-12-31    5.627150e+11
Name: Total Current Liabilities, dtype: float64","
2021-12-31    8.536400e+10
2020-12-31    6.484700e+10
2019-12-31    4.137500e+10
2018-12-31    1.711700e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31     8.510098
2020-12-31     7.536802
2019-12-31    12.077680
2018-12-31    32.874628
dtype: float64","
2021-12-31    8.188300e+10
2020-12-31    1.136930e+11
2019-12-31    6.366900e+10
2018-12-31    1.141830e+11
Name: Cash, dtype: float64","
2021-12-31    4.499290e+11
2020-12-31    3.744750e+11
2019-12-31    3.052310e+11
2018-12-31    4.753980e+11
Name: Total Current Assets, dtype: float64"
1825,NMIH,1.142414861,,"
2021-12-31    320389000.0
2020-12-31    279753000.0
2019-12-31    214608000.0
2018-12-31    229959000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.565786e+09
2020-12-31    1.369591e+09
2019-12-31    9.304200e+08
2018-12-31    7.015000e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.204619
2020-12-31    0.204260
2019-12-31    0.230657
2018-12-31    0.327810
dtype: float64","
2021-12-31     73481000.0
2020-12-31    121382000.0
2019-12-31     38427000.0
2018-12-31     23880000.0
Name: Cash, dtype: float64","
2021-12-31    186165000.0
2020-12-31    214037000.0
2019-12-31    162216000.0
2018-12-31    162447000.0
Name: Total Current Assets, dtype: float64"
1826,AHRN,,,"
2021-12-31    856470.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -24718779.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.034649
dtype: float64","
2021-12-31    2156137.0
Name: Cash, dtype: float64","
2021-12-31    2622858.0
Name: Total Current Assets, dtype: float64"
1827,HO2.F,0.823974763,0.012300001,"
2021-09-30    3.973600e+09
2020-09-30    3.351600e+09
2019-09-30    3.231200e+09
2018-09-30    2.350000e+09
Name: Total Current Liabilities, dtype: float64","
2021-09-30    1.488650e+10
2020-09-30    1.184000e+10
2019-09-30    1.002090e+10
2018-09-30    8.984400e+09
Name: Total Stockholder Equity, dtype: float64","
2021-09-30    0.266926
2020-09-30    0.283074
2019-09-30    0.322446
2018-09-30    0.261564
dtype: float64","
2021-09-30    3.131400e+09
2020-09-30    2.962900e+09
2019-09-30    1.450900e+09
2018-09-30    1.439400e+09
Name: Cash, dtype: float64","
2021-09-30    2.320540e+10
2020-09-30    1.778630e+10
2019-09-30    1.470450e+10
2018-09-30    1.331580e+10
Name: Total Current Assets, dtype: float64"
1828,WDH,0.75,,"
2021-12-31    1.249145e+09
2020-12-31    1.271289e+09
2019-12-31    8.744900e+08
2018-12-31    4.039760e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.973426e+09
2020-12-31   -1.657024e+09
2019-12-31   -7.063190e+08
2018-12-31   -3.729920e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.314375
2020-12-31   -0.767212
2019-12-31   -1.238095
2018-12-31   -1.083069
dtype: float64","
2021-12-31    8.177190e+08
2020-12-31    1.061962e+09
2019-12-31    9.644760e+08
2018-12-31    1.961010e+08
Name: Cash, dtype: float64","
2021-12-31    5.033042e+09
2020-12-31    4.532737e+09
2019-12-31    2.461741e+09
2018-12-31    6.842410e+08
Name: Total Current Assets, dtype: float64"
1829,BOSSY,,0.014199999,"
2021-12-31    977843000.0
2020-12-31    859728000.0
2019-12-31    881814000.0
2018-12-31    652756000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    9.253870e+08
2020-12-31    7.538110e+08
2019-12-31    1.001627e+09
2018-12-31    9.809970e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.056685
2020-12-31    1.140509
2019-12-31    0.880382
2018-12-31    0.665401
dtype: float64","
2021-12-31    284694000.0
2020-12-31    125277000.0
2019-12-31    132626000.0
2018-12-31    146717000.0
Name: Cash, dtype: float64","
2021-12-31    1.277966e+09
2020-12-31    1.054922e+09
2019-12-31    1.164262e+09
2018-12-31    1.172204e+09
Name: Total Current Assets, dtype: float64"
1830,MSI,1.645588235,0.013200001,"
2021-12-31    4.063000e+09
2020-12-31    3.489000e+09
2019-12-31    3.439000e+09
2018-12-31    3.096000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -4.000000e+07
2020-12-31   -5.580000e+08
2019-12-31   -7.000000e+08
2018-12-31   -1.293000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -101.575000
2020-12-31     -6.252688
2019-12-31     -4.912857
2018-12-31     -2.394432
dtype: float64","
2021-12-31    1.874000e+09
2020-12-31    1.254000e+09
2019-12-31    1.001000e+09
2018-12-31    1.257000e+09
Name: Cash, dtype: float64","
2021-12-31    5.412000e+09
2020-12-31    4.327000e+09
2019-12-31    4.178000e+09
2018-12-31    4.272000e+09
Name: Total Current Assets, dtype: float64"
1831,IIM,,0.0504,"
2022-02-28    11454349.0
2021-02-28     1849941.0
2020-02-29     7184282.0
2019-02-28     4242514.0
Name: Total Current Liabilities, dtype: float64","
2022-02-28    737844564.0
2021-02-28    777694989.0
2020-02-29    806853539.0
2019-02-28    737833390.0
Name: Total Stockholder Equity, dtype: float64","
2022-02-28    0.015524
2021-02-28    0.002379
2020-02-29    0.008904
2019-02-28    0.005750
dtype: float64","
2022-02-28          NaN
2021-02-28    3469092.0
2020-02-29     486625.0
2019-02-28          NaN
Name: Cash, dtype: float64","
2022-02-28    13883321.0
2021-02-28    14967116.0
2020-02-29    11879337.0
2019-02-28    11899086.0
Name: Total Current Assets, dtype: float64"
1832,MDB,-0.022727273,,"
2022-01-31    526735000.0
2021-01-31    354541000.0
2020-01-31    242384000.0
2019-01-31    164637000.0
Name: Total Current Liabilities, dtype: float64","
2022-01-31    666700000.0
2021-01-31     -5033000.0
2020-01-31     82858000.0
2019-01-31    264566000.0
Name: Total Stockholder Equity, dtype: float64","
2022-01-31     0.790063
2021-01-31   -70.443274
2020-01-31     2.925294
2019-01-31     0.622291
dtype: float64","
2022-01-31    473904000.0
2021-01-31    429697000.0
2020-01-31    706192000.0
2019-01-31    147831000.0
Name: Cash, dtype: float64","
2022-01-31    2.117402e+09
2021-01-31    1.141887e+09
2020-01-31    1.113196e+09
2019-01-31    5.662360e+08
Name: Total Current Assets, dtype: float64"
1833,RFMZ,,0.0797,,,,,
1834,XPRO,-0.580455547,,"
2021-12-31    331206000.0
2020-12-31    224219000.0
2019-12-31    258694000.0
2017-03-31    227351000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.297571e+09
2020-12-31    6.119840e+08
2019-12-31    9.245500e+08
2017-03-31   -5.452790e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.255251
2020-12-31    0.366380
2019-12-31    0.279805
2017-03-31   -0.416944
dtype: float64","
2021-12-31    235390000.0
2020-12-31    116924000.0
2019-12-31    145129000.0
2017-03-31     73812000.0
Name: Cash, dtype: float64","
2021-12-31    764134000.0
2020-12-31    427952000.0
2019-12-31    498145000.0
2017-03-31    402045000.0
Name: Total Current Assets, dtype: float64"
1835,FIS,4.437908497,0.028499998,"
2021-12-31    1.446600e+10
2020-12-31    1.236100e+10
2019-12-31    1.038200e+10
2018-12-31    3.125000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    4.734700e+10
2020-12-31    4.930000e+10
2019-12-31    4.944000e+10
2018-12-31    1.021500e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.305532
2020-12-31    0.250730
2019-12-31    0.209992
2018-12-31    0.305923
dtype: float64","
2021-12-31    2.010000e+09
2020-12-31    1.959000e+09
2019-12-31    1.152000e+09
2018-12-31    7.030000e+08
Name: Cash, dtype: float64","
2021-12-31    1.070800e+10
2020-12-31    9.898000e+09
2019-12-31    8.692000e+09
2018-12-31    3.733000e+09
Name: Total Current Assets, dtype: float64"
1836,WNDLF,,0.0348,"
2021-12-31    3.294900e+09
2020-12-31    3.023500e+09
2019-12-31    3.077700e+09
2018-12-31    3.968500e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.601400e+09
2020-12-31    2.003700e+09
2019-12-31    2.423100e+09
2018-12-31    2.160300e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.266587
2020-12-31    1.508958
2019-12-31    1.270150
2018-12-31    1.837013
dtype: float64","
2021-12-31    2.231800e+09
2020-12-31    2.900300e+09
2019-12-31    2.624700e+09
2018-12-31    3.098400e+09
Name: Cash, dtype: float64","
2021-12-31    6.047000e+09
2020-12-31    5.632800e+09
2019-12-31    5.858500e+09
2018-12-31    6.265900e+09
Name: Total Current Assets, dtype: float64"
1837,VNDA,4.363636364,,"
2021-12-31    74419000.0
2020-12-31    65936000.0
2019-12-31    59505000.0
2018-12-31    53015000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    504928000.0
2020-12-31    453266000.0
2019-12-31    410945000.0
2018-12-31    275422000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.147385
2020-12-31    0.145469
2019-12-31    0.144800
2018-12-31    0.192486
dtype: float64","
2021-12-31    52071000.0
2020-12-31    61031000.0
2019-12-31    45072000.0
2018-12-31    61005000.0
Name: Cash, dtype: float64","
2021-12-31    478301000.0
2020-12-31    409145000.0
2019-12-31    354136000.0
2018-12-31    299132000.0
Name: Total Current Assets, dtype: float64"
1838,MNST,1.327433628,,"
2021-12-31    965076000.0
2020-12-31    749988000.0
2019-12-31    661097000.0
2018-12-31    601145000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    6.566951e+09
2020-12-31    5.160860e+09
2019-12-31    4.171281e+09
2018-12-31    3.610901e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.146960
2020-12-31    0.145322
2019-12-31    0.158488
2018-12-31    0.166481
dtype: float64","
2021-12-31    1.326462e+09
2020-12-31    1.180413e+09
2019-12-31    7.979570e+08
2018-12-31    6.375130e+08
Name: Cash, dtype: float64","
2021-12-31    4.682110e+09
2020-12-31    3.140955e+09
2019-12-31    2.316309e+09
2018-12-31    1.804170e+09
Name: Total Current Assets, dtype: float64"
1839,REV,,,"
2021-12-31    7.876000e+08
2020-12-31    8.442000e+08
2019-12-31    9.569000e+08
2018-12-31    1.120400e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -2.014100e+09
2020-12-31   -1.862000e+09
2019-12-31   -1.221200e+09
2018-12-31   -1.056800e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.391043
2020-12-31   -0.453383
2019-12-31   -0.783574
2018-12-31   -1.060182
dtype: float64","
2021-12-31    102400000.0
2020-12-31     97100000.0
2019-12-31    104300000.0
2018-12-31     87300000.0
Name: Cash, dtype: float64","
2021-12-31    1.039600e+09
2020-12-31    1.046400e+09
2019-12-31    1.111400e+09
2018-12-31    1.193800e+09
Name: Total Current Assets, dtype: float64"
1840,FLYA,,,,,,,
1841,CORZ,0.12490242,,"
2021-12-31    320289000.0
2020-12-31     69647000.0
2019-12-31     19472000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.341210e+09
2020-12-31    8.922400e+07
2019-12-31    1.063290e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.238806
2020-12-31    0.780586
2019-12-31    0.183130
dtype: float64","
2021-12-31    117871000.0
2020-12-31      8671000.0
2019-12-31      6657000.0
Name: Cash, dtype: float64","
2021-12-31    756560000.0
2020-12-31     70919000.0
2019-12-31     11053000.0
Name: Total Current Assets, dtype: float64"
1842,CW,1.300148588,0.0042,"
2021-12-31    734867000.0
2020-12-31    810377000.0
2019-12-31    744731000.0
2018-12-31    687328000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.826490e+09
2020-12-31    1.787574e+09
2019-12-31    1.774372e+09
2018-12-31    1.530781e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.402338
2020-12-31    0.453339
2019-12-31    0.419715
2018-12-31    0.449005
dtype: float64","
2021-12-31    171004000.0
2020-12-31    198248000.0
2019-12-31    391033000.0
2018-12-31    276066000.0
Name: Cash, dtype: float64","
2021-12-31    1.307808e+09
2020-12-31    1.300824e+09
2019-12-31    1.529791e+09
2018-12-31    1.343966e+09
Name: Total Current Assets, dtype: float64"
1843,COVA,,,"
2021-12-31    524694.0
2020-12-31    232538.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -21847190.0
2020-12-31       16073.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    -0.024017
2020-12-31    14.467616
dtype: float64","
2021-12-31    7181.0
2020-12-31       NaN
Name: Cash, dtype: float64","
2021-12-31    795742.0
2020-12-31         NaN
Name: Total Current Assets, dtype: float64"
1844,FPI,0.592592593,0.0179,"
2021-12-31    17571000.0
2020-12-31    18139000.0
2019-12-31    14162000.0
2018-12-31    12089000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    458314000.0
2020-12-31    290073000.0
2019-12-31    294502000.0
2018-12-31    294588000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.038338
2020-12-31    0.062533
2019-12-31    0.048088
2018-12-31    0.041037
dtype: float64","
2021-12-31    30171000.0
2020-12-31    27217000.0
2019-12-31    12561000.0
2018-12-31    16891000.0
Name: Cash, dtype: float64","
2021-12-31    42193000.0
2020-12-31    35620000.0
2019-12-31    23589000.0
2018-12-31    27830000.0
Name: Total Current Assets, dtype: float64"
1845,CULL,,0.0106,"
2021-12-31    232138000.0
2020-12-31    217063000.0
2019-12-31    189157000.0
2018-12-31            NaN
Name: Total Current Liabilities, dtype: float64","
2021-12-31    99734000.0
2020-12-31    56875000.0
2019-12-31    53395000.0
2018-12-31           NaN
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    2.327571
2020-12-31    3.816492
2019-12-31    3.542598
2018-12-31         NaN
dtype: float64","
2021-12-31    61938000.0
2020-12-31    60361000.0
2019-12-31     6096000.0
2018-12-31           NaN
Name: Cash, dtype: float64","
2021-12-31    63113000.0
2020-12-31    61969000.0
2019-12-31     7465000.0
2018-12-31           NaN
Name: Total Current Assets, dtype: float64"
1846,E3X1.F,2.366906475,,"
2021-12-31    9.450000e+09
2020-12-31    5.406000e+09
2019-12-31    1.071400e+10
2018-12-31    8.060000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.057000e+09
2020-12-31    1.510000e+09
2019-12-31    3.967000e+09
2018-12-31    4.104000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    4.594069
2020-12-31    3.580132
2019-12-31    2.700781
2018-12-31    1.963938
dtype: float64","
2021-12-31    4.111000e+09
2020-12-31    3.363000e+09
2019-12-31    3.315000e+09
2018-12-31    2.443000e+09
Name: Cash, dtype: float64","
2021-12-31    8.181000e+09
2020-12-31    5.634000e+09
2019-12-31    7.735000e+09
2018-12-31    5.197000e+09
Name: Total Current Assets, dtype: float64"
1847,CAPD,,,,,,,
1848,NTES,1.07079646,0.0232,"
2021-12-31    5.050133e+10
2020-12-31    4.674349e+10
2019-12-31    3.824301e+10
2018-12-31    3.510901e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    9.532808e+10
2020-12-31    8.212680e+10
2019-12-31    6.145370e+10
2018-12-31    4.523164e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.529763
2020-12-31    0.569162
2019-12-31    0.622306
2018-12-31    0.776205
dtype: float64","
2021-12-31    1.449816e+10
2020-12-31    9.117219e+09
2019-12-31    3.246373e+09
2018-12-31    4.977432e+09
Name: Cash, dtype: float64","
2021-12-31    1.131203e+11
2020-12-31    1.078310e+11
2019-12-31    8.510501e+10
2018-12-31    6.871572e+10
Name: Total Current Assets, dtype: float64"
1849,BBAR,3.538461538,0.0583,"
2021-12-31    7.638909e+11
2020-12-31    7.731595e+11
2019-12-31    4.389704e+11
2018-12-31    4.341027e+11
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.594062e+11
2020-12-31    1.533816e+11
2019-12-31    1.011237e+11
2018-12-31    7.001225e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    4.792101
2020-12-31    5.040758
2019-12-31    4.340924
2018-12-31    6.200383
dtype: float64","
2021-12-31    7.636136e+10
2020-12-31    9.950696e+10
2019-12-31    6.638042e+10
2018-12-31    1.524563e+11
Name: Cash, dtype: float64","
2021-12-31    3.885584e+11
2020-12-31    3.443348e+11
2019-12-31    2.390489e+11
2018-12-31    2.399760e+11
Name: Total Current Assets, dtype: float64"
1850,0XNH.L,,,"
2022-01-31    1.371639e+09
2021-01-31    1.093173e+09
2020-01-31    6.939650e+08
2019-01-31    5.163130e+08
Name: Total Current Liabilities, dtype: float64","
2022-01-31    275503000.0
2021-01-31    325737000.0
2020-01-31    546327000.0
2019-01-31    614362000.0
Name: Total Stockholder Equity, dtype: float64","
2022-01-31    4.978672
2021-01-31    3.355999
2020-01-31    1.270237
2019-01-31    0.840405
dtype: float64","
2022-01-31    509059000.0
2021-01-31    566055000.0
2020-01-31    241203000.0
2019-01-31    517811000.0
Name: Cash, dtype: float64","
2022-01-31    1.319596e+09
2021-01-31    1.162348e+09
2020-01-31    9.438900e+08
2019-01-31    9.845210e+08
Name: Total Current Assets, dtype: float64"
