,ticker,eps,dividend,tcl,tse,stable,total_cash,total_current_asset
77,MDU,,0.01,"
2021-12-31    1.092240e+09
2020-12-31    9.635220e+08
2019-12-31    8.664270e+08
2018-12-31    9.860500e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.382874e+09
2020-12-31    3.079105e+09
2019-12-31    2.847246e+09
2018-12-31    2.566775e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.322873
2020-12-31    0.312923
2019-12-31    0.304304
2018-12-31    0.384159
dtype: float64","
2021-12-31    54161000.0
2020-12-31    59547000.0
2019-12-31    66459000.0
2018-12-31    53948000.0
Name: Cash, dtype: float64","
2021-12-31    1.550943e+09
2020-12-31    1.337347e+09
2019-12-31    1.297701e+09
2018-12-31    1.184132e+09
Name: Total Current Assets, dtype: float64"
78,0K9E.L,1.130524152,0.0313,"
2021-12-31    3.020800e+10
2020-12-31    3.305900e+10
2019-12-31    2.826400e+10
2018-12-31    2.960700e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    6.765500e+10
2020-12-31    5.659800e+10
2019-12-31    5.547400e+10
2018-12-31    7.861400e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.446501
2020-12-31    0.584102
2019-12-31    0.509500
2018-12-31    0.376612
dtype: float64","
2021-12-31    1.240700e+10
2020-12-31    9.658000e+09
2019-12-31    1.111200e+10
2018-12-31    1.327100e+10
Name: Cash, dtype: float64","
2021-12-31    4.571800e+10
2020-12-31    2.967300e+10
2019-12-31    2.950400e+10
2018-12-31    3.556300e+10
Name: Total Current Assets, dtype: float64"
79,ASO,,,"
2022-01-29    1.127110e+09
2021-01-30    1.167093e+09
2020-02-01    7.506490e+08
2019-02-02    6.844830e+08
Name: Total Current Liabilities, dtype: float64","
2022-01-29    1.466946e+09
2021-01-30    1.111983e+09
2020-02-01    9.882190e+08
2019-02-02    8.570390e+08
Name: Total Stockholder Equity, dtype: float64","
2022-01-29    0.768338
2021-01-30    1.049560
2020-02-01    0.759598
2019-02-02    0.798660
dtype: float64","
2022-01-29    485998000.0
2021-01-30    377604000.0
2020-02-01    149385000.0
2019-02-02     75691000.0
Name: Cash, dtype: float64","
2022-01-29    1.715747e+09
2021-01-30    1.415020e+09
2020-02-01    1.289444e+09
2019-02-02    1.267272e+09
Name: Total Current Assets, dtype: float64"
80,0I35.L,0.950191571,0.0068,"
2021-12-31    5.427000e+09
2020-12-31    7.354000e+09
2019-12-31    6.287000e+09
2018-12-31    6.207000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.003700e+10
2020-12-31    1.884700e+10
2019-12-31    1.802200e+10
2018-12-31    1.672600e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.270849
2020-12-31    0.390195
2019-12-31    0.348851
2018-12-31    0.371099
dtype: float64","
2021-12-31    9.920000e+08
2020-12-31    1.272000e+09
2019-12-31    9.810000e+08
2018-12-31    8.950000e+08
Name: Cash, dtype: float64","
2021-12-31    5.551000e+09
2020-12-31    5.301000e+09
2019-12-31    4.272000e+09
2018-12-31    3.864000e+09
Name: Total Current Assets, dtype: float64"
81,MNSBP,,,"
2021-12-31    1.414667e+09
2020-12-31    1.450398e+09
2019-12-31    1.115989e+09
2018-12-31    9.213290e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31    161525000.0
2020-12-31    140402000.0
2019-12-31    137034000.0
2018-12-31    121251000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31     8.758192
2020-12-31    10.330323
2019-12-31     8.143884
2018-12-31     7.598527
dtype: float64","
2021-12-31     93199000.0
2020-12-31    107528000.0
2019-12-31     47744000.0
2018-12-31     50376000.0
Name: Cash, dtype: float64","
2021-12-31    103772000.0
2020-12-31    187470000.0
2019-12-31     75510000.0
2018-12-31     64416000.0
Name: Total Current Assets, dtype: float64"
82,BLD.F,,0.0738,"
2022-03-31    434000000.0
2021-03-31    387000000.0
2020-03-31    907000000.0
2019-03-31    413000000.0
Name: Total Current Liabilities, dtype: float64","
2022-03-31    6.718000e+09
2021-03-31    5.924000e+09
2020-03-31    7.035000e+09
2019-03-31    8.478000e+09
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    0.064603
2021-03-31    0.065327
2020-03-31    0.128927
2019-03-31    0.048714
dtype: float64","
2022-03-31     74000000.0
2021-03-31    154000000.0
2020-03-31    193000000.0
2019-03-31    242000000.0
Name: Cash, dtype: float64","
2022-03-31    134000000.0
2021-03-31    236000000.0
2020-03-31    269000000.0
2019-03-31    386000000.0
Name: Total Current Assets, dtype: float64"
83,SRTS,,0.063,"
2021-12-31    5963000.0
2020-12-31    4856000.0
2019-12-31    6468311.0
2018-12-31    6024481.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    26015000.0
2020-12-31    21496000.0
2019-12-31    28001422.0
2018-12-31    26460016.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.229214
2020-12-31    0.225902
2019-12-31    0.230999
2018-12-31    0.227682
dtype: float64","
2021-12-31    14519000.0
2020-12-31    14907000.0
2019-12-31     8100288.0
2018-12-31    12484256.0
Name: Cash, dtype: float64","
2021-12-31    31245000.0
2020-12-31    25171000.0
2019-12-31    34003170.0
2018-12-31    31902191.0
Name: Total Current Assets, dtype: float64"
84,IESJ.F,-0.144230769,,,,,,
85,RE,,,"
2021-12-31    7.721012e+09
2020-12-31    4.134783e+09
2019-12-31    3.369914e+09
2018-12-31    2.772339e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.013918e+10
2020-12-31    9.726176e+09
2019-12-31    9.132925e+09
2018-12-31    7.860797e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.761503
2020-12-31    0.425119
2019-12-31    0.368985
2018-12-31    0.352679
dtype: float64","
2021-12-31    1.440861e+09
2020-12-31    8.016510e+08
2019-12-31    8.080360e+08
2018-12-31    6.560950e+08
Name: Cash, dtype: float64","
2021-12-31    8.633081e+09
2020-12-31    7.182290e+09
2019-12-31    6.113532e+09
2018-12-31    5.910362e+09
Name: Total Current Assets, dtype: float64"
86,CLVRW,1.429251118,0.0219,,,,,
87,PGTI,,,"
2022-01-01    135861000.0
2021-01-02     90476000.0
2019-12-28     56097000.0
2018-12-29     68720000.0
Name: Total Current Liabilities, dtype: float64","
2022-01-01    529097000.0
2021-01-02    485134000.0
2019-12-28    431548000.0
2018-12-29    385544000.0
Name: Total Stockholder Equity, dtype: float64","
2022-01-01    0.256779
2021-01-02    0.186497
2019-12-28    0.129990
2018-12-29    0.178242
dtype: float64","
2022-01-01     96146000.0
2021-01-02    100320000.0
2019-12-28     97243000.0
2018-12-29     52650000.0
Name: Cash, dtype: float64","
2022-01-01    421758000.0
2021-01-02    301672000.0
2019-12-28    233610000.0
2018-12-29    195561000.0
Name: Total Current Assets, dtype: float64"
88,TALS,1.828947368,,"
2021-12-31    7987000.0
2020-12-31    3404000.0
2019-12-31    2291000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    242809000.0
2020-12-31    -38147000.0
2019-12-31    -17102000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.032894
2020-12-31   -0.089234
2019-12-31   -0.133961
dtype: float64","
2021-12-31    18614000.0
2020-12-31    17589000.0
2019-12-31    38978000.0
Name: Cash, dtype: float64","
2021-12-31    246514000.0
2020-12-31    150751000.0
2019-12-31     40794000.0
Name: Total Current Assets, dtype: float64"
89,SE,0.819252432,,"
2021-12-31    7.176436e+09
2020-12-31    4.636067e+09
2019-12-31    2.362366e+09
2018-12-31    1.186493e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    7.398697e+09
2020-12-31    3.382912e+09
2019-12-31    1.162424e+09
2018-12-31   -2.431390e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.969959
2020-12-31    1.370437
2019-12-31    2.032276
2018-12-31   -4.879896
dtype: float64","
2021-12-31    9.247762e+09
2020-12-31    6.166880e+09
2019-12-31    3.118988e+09
2018-12-31    1.002841e+09
Name: Cash, dtype: float64","
2021-12-31    1.513540e+10
2020-12-31    8.939004e+09
2019-12-31    4.410139e+09
2018-12-31    1.710713e+09
Name: Total Current Assets, dtype: float64"
90,XONA.F,0.631268437,,"
2021-12-31    5.664300e+10
2020-12-31    5.636300e+10
2019-12-31    6.398900e+10
2018-12-31    5.713800e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.685770e+11
2020-12-31    1.571500e+11
2019-12-31    1.916500e+11
2018-12-31    1.917940e+11
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.336007
2020-12-31    0.358657
2019-12-31    0.333885
2018-12-31    0.297913
dtype: float64","
2021-12-31    6.802000e+09
2020-12-31    4.364000e+09
2019-12-31    3.089000e+09
2018-12-31    3.042000e+09
Name: Cash, dtype: float64","
2021-12-31    5.915400e+10
2020-12-31    4.489300e+10
2019-12-31    5.005200e+10
2018-12-31    4.797300e+10
Name: Total Current Assets, dtype: float64"
91,ALLR,,0.0327,"
2021-12-31    20719000.0
2020-12-31     5533000.0
2019-12-31    31497000.0
2018-12-31    35407000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31     18152000.0
2020-12-31     24439000.0
2019-12-31    123864000.0
2018-12-31    155151000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.141417
2020-12-31    0.226400
2019-12-31    0.254287
2018-12-31    0.228210
dtype: float64","
2021-12-31    19555000.0
2020-12-31      298000.0
2019-12-31    10176000.0
2018-12-31     1547000.0
Name: Cash, dtype: float64","
2021-12-31    21054000.0
2020-12-31     1715000.0
2019-12-31    22306000.0
2018-12-31    14401000.0
Name: Total Current Assets, dtype: float64"
92,FARM,,,"
2022-06-30    87603000.0
2021-06-30    76240000.0
2020-06-30    64292000.0
2019-06-30    96072000.0
Name: Total Current Liabilities, dtype: float64","
2022-06-30    104733000.0
2021-06-30    104944000.0
2020-06-30    111898000.0
2019-06-30    157479000.0
Name: Total Stockholder Equity, dtype: float64","
2022-06-30    0.836441
2021-06-30    0.726483
2020-06-30    0.574559
2019-06-30    0.610062
dtype: float64","
2022-06-30     9819000.0
2021-06-30    10263000.0
2020-06-30    60013000.0
2019-06-30     6983000.0
Name: Cash, dtype: float64","
2022-06-30    165092000.0
2021-06-30    139086000.0
2020-06-30    176713000.0
2019-06-30    159908000.0
Name: Total Current Assets, dtype: float64"
93,FZT,0.136086344,,"
2021-12-31    522125.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -15958621.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.032717
dtype: float64","
2021-12-31    584216.0
Name: Cash, dtype: float64","
2021-12-31    962463.0
Name: Total Current Assets, dtype: float64"
94,NKTR,,,"
2021-12-31     85200000.0
2020-12-31    115779000.0
2019-12-31    353893000.0
2018-12-31     82002000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    6.795080e+08
2020-12-31    1.077295e+09
2019-12-31    1.405391e+09
2018-12-31    1.717575e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.125385
2020-12-31    0.107472
2019-12-31    0.251811
2018-12-31    0.047743
dtype: float64","
2021-12-31     25218000.0
2020-12-31    198955000.0
2019-12-31     96363000.0
2018-12-31    194905000.0
Name: Cash, dtype: float64","
2021-12-31    7.955810e+08
2020-12-31    1.138005e+09
2019-12-31    1.421550e+09
2018-12-31    1.437687e+09
Name: Total Current Assets, dtype: float64"
95,DHER.F,0.951807229,,"
2021-12-31    1.754600e+09
2020-12-31    9.989000e+08
2019-12-31    6.179000e+08
2018-12-31    3.274000e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31    5.474900e+09
2020-12-31    1.157100e+09
2019-12-31    1.871500e+09
2018-12-31    1.617400e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.320481
2020-12-31    0.863279
2019-12-31    0.330163
2018-12-31    0.202424
dtype: float64","
2021-12-31    2.446700e+09
2020-12-31    2.922200e+09
2019-12-31    6.994000e+08
2018-12-31    3.641000e+08
Name: Cash, dtype: float64","
2021-12-31    3.594800e+09
2020-12-31    3.339000e+09
2019-12-31    9.497000e+08
2018-12-31    8.758000e+08
Name: Total Current Assets, dtype: float64"
96,VKI,0.094231868,,"
2022-02-28    7601078.0
2021-02-28    1521950.0
2020-02-29    5718516.0
2019-02-28    1286592.0
Name: Total Current Liabilities, dtype: float64","
2022-02-28    506767536.0
2021-02-28    534747457.0
2020-02-29    552871589.0
2019-02-28    512613391.0
Name: Total Stockholder Equity, dtype: float64","
2022-02-28    0.014999
2021-02-28    0.002846
2020-02-29    0.010343
2019-02-28    0.002510
dtype: float64","
2022-02-28    3099187.0
2021-02-28    1689395.0
2020-02-29          NaN
2019-02-28      55652.0
Name: Cash, dtype: float64","
2022-02-28    14164106.0
2021-02-28    11809591.0
2020-02-29     9767359.0
2019-02-28    10128058.0
Name: Total Current Assets, dtype: float64"
97,WETF,,0.0623,"
2021-12-31    83667000.0
2020-12-31    73999000.0
2019-12-31    79041000.0
2018-12-31    62801000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    269424000.0
2020-12-31    266265000.0
2019-12-31    337412000.0
2018-12-31    358335000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.310540
2020-12-31    0.277915
2019-12-31    0.234257
2018-12-31    0.175258
dtype: float64","
2021-12-31    140709000.0
2020-12-31     73425000.0
2019-12-31     74972000.0
2018-12-31     77784000.0
Name: Cash, dtype: float64","
2021-12-31    303967000.0
2020-12-31    141861000.0
2019-12-31    123060000.0
2018-12-31    118276000.0
Name: Total Current Assets, dtype: float64"
98,TYL,-3.75,0.0229,"
2021-12-31    829501000.0
2020-12-31    564277000.0
2019-12-31    509093000.0
2018-12-31    423902000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.324032e+09
2020-12-31    1.986111e+09
2019-12-31    1.617058e+09
2018-12-31    1.324846e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.356923
2020-12-31    0.284112
2019-12-31    0.314827
2018-12-31    0.319963
dtype: float64","
2021-12-31    309171000.0
2020-12-31    603623000.0
2019-12-31    232682000.0
2018-12-31    134279000.0
Name: Cash, dtype: float64","
2021-12-31    9.643310e+08
2020-12-31    1.113070e+09
2019-12-31    6.796970e+08
2018-12-31    5.188580e+08
Name: Total Current Assets, dtype: float64"
99,CZR,1.567604356,,"
2021-12-31    5.297000e+09
2020-12-31    2.513000e+09
2019-12-31    6.880000e+08
2018-12-31    4.021770e+08
Name: Total Current Liabilities, dtype: float64","
2021-12-31    4.480000e+09
2020-12-31    5.016000e+09
2019-12-31    1.117000e+09
2018-12-31    1.029153e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.182366
2020-12-31    0.500997
2019-12-31    0.615936
2018-12-31    0.390784
dtype: float64","
2021-12-31    1.070000e+09
2020-12-31    1.776000e+09
2019-12-31    2.060000e+08
2018-12-31    2.307520e+08
Name: Cash, dtype: float64","
2021-12-31    5.964000e+09
2020-12-31    6.063000e+09
2019-12-31    6.050000e+08
2018-12-31    5.731960e+08
Name: Total Current Assets, dtype: float64"
100,WIMI,-0.032556419,,"
2021-12-31     91760309.0
2020-12-31    132195272.0
2019-12-31    122128131.0
2018-12-31     45818238.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.264064e+09
2020-12-31    9.972462e+08
2019-12-31    4.227091e+08
2018-12-31    3.189156e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.072592
2020-12-31    0.132560
2019-12-31    0.288918
2018-12-31    0.143669
dtype: float64","
2021-12-31    751904587.0
2020-12-31    355020149.0
2019-12-31    129048978.0
2018-12-31    151947942.0
Name: Cash, dtype: float64","
2021-12-31    907819648.0
2020-12-31    616425842.0
2019-12-31    177511440.0
2018-12-31    213295430.0
Name: Total Current Assets, dtype: float64"
101,SUNL,-0.798816568,,"
2021-12-31    66748000.0
2020-12-31    56315000.0
2019-12-31    30381000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    562818000.0
2020-12-31   -574146000.0
2019-12-31    -86043000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.118596
2020-12-31   -0.098085
2019-12-31   -0.353091
dtype: float64","
2021-12-31    91882000.0
2020-12-31    49583000.0
2019-12-31    47341000.0
Name: Cash, dtype: float64","
2021-12-31    166463000.0
2020-12-31     94753000.0
2019-12-31     74094000.0
Name: Total Current Assets, dtype: float64"
102,REBN,-2.168674699,,"
2021-12-31     913468.0
2020-12-31    1539632.0
2019-12-31    3331938.0
2017-12-31    1968054.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1198295.0
2020-12-31    -752396.0
2019-12-31   -2509737.0
2017-12-31    -995395.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.762306
2020-12-31   -2.046305
2019-12-31   -1.327604
2017-12-31   -1.977159
dtype: float64","
2021-12-31    905051.0
2020-12-31    128568.0
2019-12-31         NaN
2017-12-31         NaN
Name: Cash, dtype: float64","
2021-12-31    1185766.0
2020-12-31     207479.0
2019-12-31      78890.0
2017-12-31      29147.0
Name: Total Current Assets, dtype: float64"
103,LGND,,,"
2021-12-31     41665000.0
2020-12-31    100111000.0
2019-12-31     17002000.0
2018-12-31     82249000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    821159000.0
2020-12-31    709525000.0
2019-12-31    767232000.0
2018-12-31    560914000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.050739
2020-12-31    0.141096
2019-12-31    0.022160
2018-12-31    0.146634
dtype: float64","
2021-12-31     19522000.0
2020-12-31     47619000.0
2019-12-31     71543000.0
2018-12-31    117164000.0
Name: Cash, dtype: float64","
2021-12-31    4.647510e+08
2020-12-31    5.005590e+08
2019-12-31    1.123645e+09
2018-12-31    8.705400e+08
Name: Total Current Assets, dtype: float64"
104,CZMWY,2.001664586,,"
2021-09-30    448118000.0
2020-09-30    297584000.0
2019-09-30    339600000.0
2018-09-30    280180000.0
Name: Total Current Liabilities, dtype: float64","
2021-09-30    1.659327e+09
2020-09-30    1.431717e+09
2019-09-30    1.398439e+09
2018-09-30    1.293464e+09
Name: Total Stockholder Equity, dtype: float64","
2021-09-30    0.270060
2020-09-30    0.207851
2019-09-30    0.242842
2018-09-30    0.216612
dtype: float64","
2021-09-30     7439000.0
2020-09-30     6202000.0
2019-09-30    22639000.0
2018-09-30     6678000.0
Name: Cash, dtype: float64","
2021-09-30    1.604018e+09
2020-09-30    1.293752e+09
2019-09-30    1.304329e+09
2018-09-30    1.251056e+09
Name: Total Current Assets, dtype: float64"
